id,l1_code,l1_name,l1_name_en,l2_code,l2_name,l2_name_en,l3_code,l3_name,l3_name_en,natural_accounting_class,classification_code,full_code,cap_threshold,cap_threshold_large_entity,useful_life_min,useful_life_max
cls_04070201,04,المباني غير السكنية,Non-residential Buildings,07,المباني الصناعية الدائمة,Permanent Industrial Buildings,02,المباني الصناعية الدائمة - هيكل البناء,Permanent Industrial Buildings - Structure,01,040702,04070201,,,40,50
cls_04070203,04,المباني غير السكنية,Non-residential Buildings,07,المباني الصناعية الدائمة,Permanent Industrial Buildings,02,المباني الصناعية الدائمة - هيكل البناء,Permanent Industrial Buildings - Structure,03,040702,04070203,,,40,50
cls_04070204,04,المباني غير السكنية,Non-residential Buildings,07,المباني الصناعية الدائمة,Permanent Industrial Buildings,02,المباني الصناعية الدائمة - هيكل البناء,Permanent Industrial Buildings - Structure,04,040702,04070204,,,40,50
cls_04070301,04,المباني غير السكنية,Non-residential Buildings,07,المباني الصناعية الدائمة,Permanent Industrial Buildings,03,المباني الصناعية الدائمة - وحدة,Permanent Industrial Buildings Unit,01,040703,04070301,,,30,50
cls_04070303,04,المباني غير السكنية,Non-residential Buildings,07,المباني الصناعية الدائمة,Permanent Industrial Buildings,03,المباني الصناعية الدائمة - وحدة,Permanent Industrial Buildings Unit,03,040703,04070303,,,30,50
cls_04070304,04,المباني غير السكنية,Non-residential Buildings,07,المباني الصناعية الدائمة,Permanent Industrial Buildings,03,المباني الصناعية الدائمة - وحدة,Permanent Industrial Buildings Unit,04,040703,04070304,,,30,50
cls_04080101,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,01,مباني المختبرات الدائمة - تشطيبات,Permanent Laboratories Buildings - Interior,01,040801,04080101,,,15,25
cls_04080103,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,01,مباني المختبرات الدائمة - تشطيبات,Permanent Laboratories Buildings - Interior,03,040801,04080103,,,15,25
cls_04080104,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,01,مباني المختبرات الدائمة - تشطيبات,Permanent Laboratories Buildings - Interior,04,040801,04080104,,,15,25
cls_04080201,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,02,مباني المختبرات الدائمة - خدمات,Permanent Laboratories Buildings - Services,01,040802,04080201,,,20,30
cls_04080203,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,02,مباني المختبرات الدائمة - خدمات,Permanent Laboratories Buildings - Services,03,040802,04080203,,,20,30
cls_04080204,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,02,مباني المختبرات الدائمة - خدمات,Permanent Laboratories Buildings - Services,04,040802,04080204,,,20,30
cls_04080301,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,03,مباني المختبرات الدائمة - هيكل البناء,Permanent Laboratories Buildings - Structure,01,040803,04080301,,,40,50
cls_04080303,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,03,مباني المختبرات الدائمة - هيكل البناء,Permanent Laboratories Buildings - Structure,03,040803,04080303,,,40,50
cls_04080304,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,03,مباني المختبرات الدائمة - هيكل البناء,Permanent Laboratories Buildings - Structure,04,040803,04080304,,,40,50
cls_04080401,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,04,مباني المختبرات الدائمة - وحدة,Permanent Laboratories Buildings Unit,01,040804,04080401,,,30,50
cls_04080403,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,04,مباني المختبرات الدائمة - وحدة,Permanent Laboratories Buildings Unit,03,040804,04080403,,,30,50
cls_04080404,04,المباني غير السكنية,Non-residential Buildings,08,مباني المختبرات الدائمة,Permanent Laboratories Buildings,04,مباني المختبرات الدائمة - وحدة,Permanent Laboratories Buildings Unit,04,040804,04080404,,,30,50
cls_04090101,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,01,المباني الأخرى الدائمة - تشطيبات,Permanent Other Buildings - Interior,01,040901,04090101,,,15,25
cls_04090103,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,01,المباني الأخرى الدائمة - تشطيبات,Permanent Other Buildings - Interior,03,040901,04090103,,,15,25
cls_04090104,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,01,المباني الأخرى الدائمة - تشطيبات,Permanent Other Buildings - Interior,04,040901,04090104,,,15,25
cls_04090201,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,02,المباني الأخرى الدائمة - خدمات,Permanent Other Buildings - Services,01,040902,04090201,,,20,30
cls_04090203,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,02,المباني الأخرى الدائمة - خدمات,Permanent Other Buildings - Services,03,040902,04090203,,,20,30
cls_04090204,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,02,المباني الأخرى الدائمة - خدمات,Permanent Other Buildings - Services,04,040902,04090204,,,20,30
cls_04090301,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,03,المباني الأخرى الدائمة - هيكل البناء,Permanent Other Buildings - Structure,01,040903,04090301,,,40,50
cls_04090303,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,03,المباني الأخرى الدائمة - هيكل البناء,Permanent Other Buildings - Structure,03,040903,04090303,,,40,50
cls_04090304,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,03,المباني الأخرى الدائمة - هيكل البناء,Permanent Other Buildings - Structure,04,040903,04090304,,,40,50
cls_04090401,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,04,المباني الأخرى الدائمة - وحدة,Permanent Other Buildings Unit,01,040904,04090401,,,30,50
cls_04090403,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,04,المباني الأخرى الدائمة - وحدة,Permanent Other Buildings Unit,03,040904,04090403,,,30,50
cls_04090404,04,المباني غير السكنية,Non-residential Buildings,09,المباني الأخرى الدائمة,Permanent Other Buildings,04,المباني الأخرى الدائمة - وحدة,Permanent Other Buildings Unit,04,040904,04090404,,,30,50
cls_04100101,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,01,مباني الخدمات العامة الدائمة - تشطيبات,Permanent Public Services Buildings - Interior,01,041001,04100101,,,15,25
cls_04100103,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,01,مباني الخدمات العامة الدائمة - تشطيبات,Permanent Public Services Buildings - Interior,03,041001,04100103,,,15,25
cls_04100104,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,01,مباني الخدمات العامة الدائمة - تشطيبات,Permanent Public Services Buildings - Interior,04,041001,04100104,,,15,25
cls_04100201,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,02,مباني الخدمات العامة الدائمة - خدمات,Permanent Public Services Buildings - Services,01,041002,04100201,,,20,30
cls_04100203,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,02,مباني الخدمات العامة الدائمة - خدمات,Permanent Public Services Buildings - Services,03,041002,04100203,,,20,30
cls_04100204,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,02,مباني الخدمات العامة الدائمة - خدمات,Permanent Public Services Buildings - Services,04,041002,04100204,,,20,30
cls_04100301,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,03,مباني الخدمات العامة الدائمة - وحدة,Permanent Public Services Buildings Unit,01,041003,04100301,,,30,50
cls_04100303,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,03,مباني الخدمات العامة الدائمة - وحدة,Permanent Public Services Buildings Unit,03,041003,04100303,,,30,50
cls_04100304,04,المباني غير السكنية,Non-residential Buildings,10,مباني الخدمات العامة الدائمة,Permanent Public Services Buildings,03,مباني الخدمات العامة الدائمة - وحدة,Permanent Public Services Buildings Unit,04,041003,04100304,,,30,50
